Edad simple;Sexo;Periodo;Total
10 años;Total;1 de julio de 2017;494.994
10 años;Total;1 de abril de 2017;""
10 años;Total;1 de enero de 2017;493.515
10 años;Total;1 de octubre de 2016;""
10 años;Total;1 de julio de 2016;488.167
10 años;Total;1 de abril de 2016;""
10 años;Total;1 de enero de 2016;483.290
10 años;Total;1 de octubre de 2015;""
10 años;Total;1 de julio de 2015;480.697
10 años;Total;1 de abril de 2015;""
10 años;Total;1 de enero de 2015;478.842
10 años;Total;1 de octubre de 2014;""
10 años;Total;1 de julio de 2014;474.741
10 años;Total;1 de abril de 2014;""
10 años;Total;1 de enero de 2014;471.376
10 años;Total;1 de octubre de 2013;""
10 años;Total;1 de julio de 2013;462.724
10 años;Total;1 de abril de 2013;""
10 años;Total;1 de enero de 2013;454.371
10 años;Total;1 de octubre de 2012;""
10 años;Total;1 de julio de 2012;453.195
10 años;Total;1 de abril de 2012;""
10 años;Total;1 de enero de 2012;452.070
10 años;Total;1 de octubre de 2011;""
10 años;Total;1 de julio de 2011;451.203
10 años;Total;1 de abril de 2011;""
10 años;Total;1 de enero de 2011;450.233
10 años;Total;1 de octubre de 2010;""
10 años;Total;1 de julio de 2010;443.892
10 años;Total;1 de abril de 2010;""
10 años;Total;1 de enero de 2010;437.683
10 años;Total;1 de octubre de 2009;""
10 años;Total;1 de julio de 2009;430.098
10 años;Total;1 de abril de 2009;""
10 años;Total;1 de enero de 2009;422.324
10 años;Total;1 de octubre de 2008;""
10 años;Total;1 de julio de 2008;419.822
10 años;Total;1 de abril de 2008;""
10 años;Total;1 de enero de 2008;416.754
10 años;Total;1 de octubre de 2007;""
10 años;Total;1 de julio de 2007;409.804
10 años;Total;1 de abril de 2007;""
10 años;Total;1 de enero de 2007;403.549
10 años;Total;1 de octubre de 2006;""
10 años;Total;1 de julio de 2006;400.005
10 años;Total;1 de abril de 2006;""
10 años;Total;1 de enero de 2006;397.749
10 años;Total;1 de octubre de 2005;""
10 años;Total;1 de julio de 2005;396.815
10 años;Total;1 de abril de 2005;""
10 años;Total;1 de enero de 2005;396.609
10 años;Total;1 de octubre de 2004;""
10 años;Total;1 de julio de 2004;401.569
10 años;Total;1 de abril de 2004;""
10 años;Total;1 de enero de 2004;407.175
10 años;Total;1 de octubre de 2003;""
10 años;Total;1 de julio de 2003;411.459
10 años;Total;1 de abril de 2003;""
10 años;Total;1 de enero de 2003;415.433
10 años;Total;1 de octubre de 2002;""
10 años;Total;1 de julio de 2002;409.885
10 años;Total;1 de abril de 2002;""
10 años;Total;1 de enero de 2002;404.988
10 años;Total;1 de octubre de 2001;""
10 años;Total;1 de julio de 2001;406.626
10 años;Total;1 de abril de 2001;""
10 años;Total;1 de enero de 2001;409.385
10 años;Total;1 de octubre de 2000;""
10 años;Total;1 de julio de 2000;412.730
10 años;Total;1 de abril de 2000;""
10 años;Total;1 de enero de 2000;415.984
10 años;Total;1 de octubre de 1999;""
10 años;Total;1 de julio de 1999;417.532
10 años;Total;1 de abril de 1999;""
10 años;Total;1 de enero de 1999;418.861
10 años;Total;1 de octubre de 1998;""
10 años;Total;1 de julio de 1998;422.413
10 años;Total;1 de abril de 1998;""
10 años;Total;1 de enero de 1998;426.270
10 años;Total;1 de octubre de 1997;""
10 años;Total;1 de julio de 1997;431.259
10 años;Total;1 de abril de 1997;""
10 años;Total;1 de enero de 1997;436.128
10 años;Total;1 de octubre de 1996;""
10 años;Total;1 de julio de 1996;445.489
10 años;Total;1 de abril de 1996;""
10 años;Total;1 de enero de 1996;454.884
10 años;Total;1 de octubre de 1995;""
10 años;Total;1 de julio de 1995;466.384
10 años;Total;1 de abril de 1995;""
10 años;Total;1 de enero de 1995;478.357
10 años;Total;1 de octubre de 1994;""
10 años;Total;1 de julio de 1994;484.324
10 años;Total;1 de abril de 1994;""
10 años;Total;1 de enero de 1994;489.893
10 años;Total;1 de octubre de 1993;""
10 años;Total;1 de julio de 1993;505.539
10 años;Total;1 de abril de 1993;""
10 años;Total;1 de enero de 1993;521.159
10 años;Total;1 de octubre de 1992;""
10 años;Total;1 de julio de 1992;531.118
10 años;Total;1 de abril de 1992;""
10 años;Total;1 de enero de 1992;540.575
10 años;Total;1 de octubre de 1991;""
10 años;Total;1 de julio de 1991;553.887
10 años;Total;1 de abril de 1991;""
10 años;Total;1 de enero de 1991;567.572
10 años;Total;1 de octubre de 1990;""
10 años;Total;1 de julio de 1990;581.600
10 años;Total;1 de abril de 1990;""
10 años;Total;1 de enero de 1990;595.180
10 años;Total;1 de octubre de 1989;""
10 años;Total;1 de julio de 1989;611.625
10 años;Total;1 de abril de 1989;""
10 años;Total;1 de enero de 1989;627.851
10 años;Total;1 de octubre de 1988;""
10 años;Total;1 de julio de 1988;634.067
10 años;Total;1 de abril de 1988;""
10 años;Total;1 de enero de 1988;640.539
10 años;Total;1 de octubre de 1987;""
10 años;Total;1 de julio de 1987;652.615
10 años;Total;1 de abril de 1987;""
10 años;Total;1 de enero de 1987;664.413
10 años;Total;1 de octubre de 1986;""
10 años;Total;1 de julio de 1986;666.969
10 años;Total;1 de abril de 1986;""
10 años;Total;1 de enero de 1986;669.634
10 años;Total;1 de octubre de 1985;""
10 años;Total;1 de julio de 1985;668.265
10 años;Total;1 de abril de 1985;""
10 años;Total;1 de enero de 1985;667.055
10 años;Total;1 de octubre de 1984;""
10 años;Total;1 de julio de 1984;663.140
10 años;Total;1 de abril de 1984;""
10 años;Total;1 de enero de 1984;659.211
10 años;Total;1 de octubre de 1983;""
10 años;Total;1 de julio de 1983;662.047
10 años;Total;1 de abril de 1983;""
10 años;Total;1 de enero de 1983;664.891
10 años;Total;1 de octubre de 1982;""
10 años;Total;1 de julio de 1982;660.550
10 años;Total;1 de abril de 1982;""
10 años;Total;1 de enero de 1982;656.254
10 años;Total;1 de octubre de 1981;""
10 años;Total;1 de julio de 1981;656.955
10 años;Total;1 de abril de 1981;""
10 años;Total;1 de enero de 1981;657.606
10 años;Total;1 de octubre de 1980;""
10 años;Total;1 de julio de 1980;653.430
10 años;Total;1 de abril de 1980;""
10 años;Total;1 de enero de 1980;649.076
10 años;Total;1 de octubre de 1979;""
10 años;Total;1 de julio de 1979;648.205
10 años;Total;1 de abril de 1979;""
10 años;Total;1 de enero de 1979;647.705
10 años;Total;1 de octubre de 1978;""
10 años;Total;1 de julio de 1978;655.442
10 años;Total;1 de abril de 1978;""
10 años;Total;1 de enero de 1978;663.149
10 años;Total;1 de octubre de 1977;""
10 años;Total;1 de julio de 1977;663.807
10 años;Total;1 de abril de 1977;""
10 años;Total;1 de enero de 1977;663.821
10 años;Total;1 de octubre de 1976;""
10 años;Total;1 de julio de 1976;662.493
10 años;Total;1 de abril de 1976;""
10 años;Total;1 de enero de 1976;662.050
10 años;Total;1 de octubre de 1975;""
10 años;Total;1 de julio de 1975;668.682
10 años;Total;1 de abril de 1975;""
10 años;Total;1 de enero de 1975;675.277
10 años;Total;1 de octubre de 1974;""
10 años;Total;1 de julio de 1974;661.827
10 años;Total;1 de abril de 1974;""
10 años;Total;1 de enero de 1974;648.445
10 años;Total;1 de octubre de 1973;""
10 años;Total;1 de julio de 1973;639.688
10 años;Total;1 de abril de 1973;""
10 años;Total;1 de enero de 1973;631.306
10 años;Total;1 de octubre de 1972;""
10 años;Total;1 de julio de 1972;624.593
10 años;Total;1 de abril de 1972;""
10 años;Total;1 de enero de 1972;617.954
10 años;Total;1 de octubre de 1971;""
10 años;Total;1 de julio de 1971;628.037
10 años;Total;1 de abril de 1971;""
10 años;Total;1 de enero de 1971;639.306
11 años;Total;1 de enero de 2024;489.754
11 años;Total;1 de octubre de 2023;491.870
11 años;Total;1 de julio de 2023;493.453
11 años;Total;1 de abril de 2023;493.865
11 años;Total;1 de enero de 2023;493.302
11 años;Total;1 de octubre de 2022;498.864
11 años;Total;1 de julio de 2022;497.760
11 años;Total;1 de abril de 2022;496.249
11 años;Total;1 de enero de 2022;495.311
11 años;Total;1 de octubre de 2021;490.277
11 años;Total;1 de julio de 2021;491.983
11 años;Total;1 de abril de 2021;497.513
11 años;Total;1 de enero de 2021;501.097
11 años;Total;1 de octubre de 2020;""
11 años;Total;1 de julio de 2020;511.654
11 años;Total;1 de abril de 2020;""
11 años;Total;1 de enero de 2020;522.118
11 años;Total;1 de octubre de 2019;""
11 años;Total;1 de julio de 2019;510.586
11 años;Total;1 de abril de 2019;""
11 años;Total;1 de enero de 2019;499.839
11 años;Total;1 de octubre de 2018;""
11 años;Total;1 de julio de 2018;496.813
11 años;Total;1 de abril de 2018;""
11 años;Total;1 de enero de 2018;494.975
11 años;Total;1 de octubre de 2017;""
11 años;Total;1 de julio de 2017;488.943
11 años;Total;1 de abril de 2017;""
11 años;Total;1 de enero de 2017;484.017
11 años;Total;1 de octubre de 2016;""
11 años;Total;1 de julio de 2016;480.775
11 años;Total;1 de abril de 2016;""
11 años;Total;1 de enero de 2016;478.484
11 años;Total;1 de octubre de 2015;""
11 años;Total;1 de julio de 2015;474.212
11 años;Total;1 de abril de 2015;""
11 años;Total;1 de enero de 2015;470.373
11 años;Total;1 de octubre de 2014;""
11 años;Total;1 de julio de 2014;461.445
11 años;Total;1 de abril de 2014;""
11 años;Total;1 de enero de 2014;452.963
11 años;Total;1 de octubre de 2013;""
11 años;Total;1 de julio de 2013;451.885
11 años;Total;1 de abril de 2013;""
11 años;Total;1 de enero de 2013;451.078
11 años;Total;1 de octubre de 2012;""
11 años;Total;1 de julio de 2012;451.314
11 años;Total;1 de abril de 2012;""
11 años;Total;1 de enero de 2012;451.617
11 años;Total;1 de octubre de 2011;""
11 años;Total;1 de julio de 2011;445.417
11 años;Total;1 de abril de 2011;""
11 años;Total;1 de enero de 2011;439.362
11 años;Total;1 de octubre de 2010;""
11 años;Total;1 de julio de 2010;431.927
11 años;Total;1 de abril de 2010;""
11 años;Total;1 de enero de 2010;424.808
11 años;Total;1 de octubre de 2009;""
11 años;Total;1 de julio de 2009;424.080
11 años;Total;1 de abril de 2009;""
11 años;Total;1 de enero de 2009;422.973
11 años;Total;1 de octubre de 2008;""
11 años;Total;1 de julio de 2008;417.501
11 años;Total;1 de abril de 2008;""
11 años;Total;1 de enero de 2008;411.978
11 años;Total;1 de octubre de 2007;""
11 años;Total;1 de julio de 2007;407.831
11 años;Total;1 de abril de 2007;""
11 años;Total;1 de enero de 2007;404.687
11 años;Total;1 de octubre de 2006;""
11 años;Total;1 de julio de 2006;403.135
11 años;Total;1 de abril de 2006;""
11 años;Total;1 de enero de 2006;402.785
11 años;Total;1 de octubre de 2005;""
11 años;Total;1 de julio de 2005;407.450
11 años;Total;1 de abril de 2005;""
11 años;Total;1 de enero de 2005;412.873
11 años;Total;1 de octubre de 2004;""
11 años;Total;1 de julio de 2004;417.565
11 años;Total;1 de abril de 2004;""
11 años;Total;1 de enero de 2004;422.932
11 años;Total;1 de octubre de 2003;""
11 años;Total;1 de julio de 2003;418.317
11 años;Total;1 de abril de 2003;""
11 años;Total;1 de enero de 2003;413.238
11 años;Total;1 de octubre de 2002;""
11 años;Total;1 de julio de 2002;412.617
11 años;Total;1 de abril de 2002;""
11 años;Total;1 de enero de 2002;412.799
11 años;Total;1 de octubre de 2001;""
11 años;Total;1 de julio de 2001;414.950
11 años;Total;1 de abril de 2001;""
11 años;Total;1 de enero de 2001;418.300
11 años;Total;1 de octubre de 2000;""
11 años;Total;1 de julio de 2000;420.052
11 años;Total;1 de abril de 2000;""
11 años;Total;1 de enero de 2000;421.594
11 años;Total;1 de octubre de 1999;""
11 años;Total;1 de julio de 1999;424.846
11 años;Total;1 de abril de 1999;""
11 años;Total;1 de enero de 1999;428.403
11 años;Total;1 de octubre de 1998;""
11 años;Total;1 de julio de 1998;433.506
11 años;Total;1 de abril de 1998;""
11 años;Total;1 de enero de 1998;438.499
11 años;Total;1 de octubre de 1997;""
11 años;Total;1 de julio de 1997;447.832
11 años;Total;1 de abril de 1997;""
11 años;Total;1 de enero de 1997;457.199
11 años;Total;1 de octubre de 1996;""
11 años;Total;1 de julio de 1996;468.220
11 años;Total;1 de abril de 1996;""
11 años;Total;1 de enero de 1996;479.728
11 años;Total;1 de octubre de 1995;""
11 años;Total;1 de julio de 1995;486.099
11 años;Total;1 de abril de 1995;""
11 años;Total;1 de enero de 1995;492.068
11 años;Total;1 de octubre de 1994;""
11 años;Total;1 de julio de 1994;507.728
11 años;Total;1 de abril de 1994;""
11 años;Total;1 de enero de 1994;523.362
11 años;Total;1 de octubre de 1993;""
11 años;Total;1 de julio de 1993;533.832
11 años;Total;1 de abril de 1993;""
11 años;Total;1 de enero de 1993;543.778
11 años;Total;1 de octubre de 1992;""
11 años;Total;1 de julio de 1992;557.363
11 años;Total;1 de abril de 1992;""
11 años;Total;1 de enero de 1992;570.665
11 años;Total;1 de octubre de 1991;""
11 años;Total;1 de julio de 1991;583.018
11 años;Total;1 de abril de 1991;""
11 años;Total;1 de enero de 1991;595.964
11 años;Total;1 de octubre de 1990;""
11 años;Total;1 de julio de 1990;612.609
11 años;Total;1 de abril de 1990;""
11 años;Total;1 de enero de 1990;629.063
11 años;Total;1 de octubre de 1989;""
11 años;Total;1 de julio de 1989;634.983
11 años;Total;1 de abril de 1989;""
11 años;Total;1 de enero de 1989;641.194
11 años;Total;1 de octubre de 1988;""
11 años;Total;1 de julio de 1988;653.553
11 años;Total;1 de abril de 1988;""
11 años;Total;1 de enero de 1988;665.638
11 años;Total;1 de octubre de 1987;""
11 años;Total;1 de julio de 1987;668.080
11 años;Total;1 de abril de 1987;""
11 años;Total;1 de enero de 1987;670.632
11 años;Total;1 de octubre de 1986;""
11 años;Total;1 de julio de 1986;669.067
11 años;Total;1 de abril de 1986;""
11 años;Total;1 de enero de 1986;667.684
11 años;Total;1 de octubre de 1985;""
11 años;Total;1 de julio de 1985;663.785
11 años;Total;1 de abril de 1985;""
11 años;Total;1 de enero de 1985;659.867
11 años;Total;1 de octubre de 1984;""
11 años;Total;1 de julio de 1984;662.667
11 años;Total;1 de abril de 1984;""
11 años;Total;1 de enero de 1984;665.490
11 años;Total;1 de octubre de 1983;""
11 años;Total;1 de julio de 1983;661.094
11 años;Total;1 de abril de 1983;""
11 años;Total;1 de enero de 1983;656.749
11 años;Total;1 de octubre de 1982;""
11 años;Total;1 de julio de 1982;657.088
11 años;Total;1 de abril de 1982;""
11 años;Total;1 de enero de 1982;657.778
11 años;Total;1 de octubre de 1981;""
11 años;Total;1 de julio de 1981;654.823
11 años;Total;1 de abril de 1981;""
11 años;Total;1 de enero de 1981;651.486
11 años;Total;1 de octubre de 1980;""
11 años;Total;1 de julio de 1980;650.259
11 años;Total;1 de abril de 1980;""
11 años;Total;1 de enero de 1980;649.383
11 años;Total;1 de octubre de 1979;""
11 años;Total;1 de julio de 1979;657.133
11 años;Total;1 de abril de 1979;""
11 años;Total;1 de enero de 1979;664.869
11 años;Total;1 de octubre de 1978;""
11 años;Total;1 de julio de 1978;666.164
11 años;Total;1 de abril de 1978;""
11 años;Total;1 de enero de 1978;666.829
11 años;Total;1 de octubre de 1977;""
11 años;Total;1 de julio de 1977;664.610
11 años;Total;1 de abril de 1977;""
11 años;Total;1 de enero de 1977;663.283
11 años;Total;1 de octubre de 1976;""
11 años;Total;1 de julio de 1976;669.934
11 años;Total;1 de abril de 1976;""
11 años;Total;1 de enero de 1976;676.562
11 años;Total;1 de octubre de 1975;""
11 años;Total;1 de julio de 1975;663.043
11 años;Total;1 de abril de 1975;""
11 años;Total;1 de enero de 1975;649.597
11 años;Total;1 de octubre de 1974;""
11 años;Total;1 de julio de 1974;640.473
11 años;Total;1 de abril de 1974;""
11 años;Total;1 de enero de 1974;631.717
11 años;Total;1 de octubre de 1973;""
11 años;Total;1 de julio de 1973;624.941
11 años;Total;1 de abril de 1973;""
11 años;Total;1 de enero de 1973;618.239
11 años;Total;1 de octubre de 1972;""
11 años;Total;1 de julio de 1972;627.137
11 años;Total;1 de abril de 1972;""
11 años;Total;1 de enero de 1972;637.231
11 años;Total;1 de octubre de 1971;""
11 años;Total;1 de julio de 1971;625.966
11 años;Total;1 de abril de 1971;""
11 años;Total;1 de enero de 1971;614.355
12 años;Total;1 de enero de 2024;501.525
12 años;Total;1 de octubre de 2023;507.042
12 años;Total;1 de julio de 2023;505.943
12 años;Total;1 de abril de 2023;505.567
12 años;Total;1 de enero de 2023;504.865
12 años;Total;1 de octubre de 2022;498.918
12 años;Total;1 de julio de 2022;499.474
12 años;Total;1 de abril de 2022;502.426
12 años;Total;1 de enero de 2022;503.800
12 años;Total;1 de octubre de 2021;508.599
12 años;Total;1 de julio de 2021;513.842
12 años;Total;1 de abril de 2021;521.451
12 años;Total;1 de enero de 2021;524.181
12 años;Total;1 de octubre de 2020;""
12 años;Total;1 de julio de 2020;513.828
12 años;Total;1 de abril de 2020;""
12 años;Total;1 de enero de 2020;503.523
12 años;Total;1 de octubre de 2019;""
12 años;Total;1 de julio de 2019;500.066
12 años;Total;1 de abril de 2019;""
12 años;Total;1 de enero de 2019;497.422
12 años;Total;1 de octubre de 2018;""
12 años;Total;1 de julio de 2018;491.097
